DATE,PRICE
08/05/2012,"68,71"
09/05/2012,"68,64"
10/05/2012,"69,23"
11/05/2012,"69,48"
12/05/2012,"69,48"
13/05/2012,"69,48"
14/05/2012,"68,58"
15/05/2012,"67,88"
16/05/2012,"67,95"
17/05/2012,"67,30"
18/05/2012,"67,41"
19/05/2012,"67,41"
20/05/2012,"67,41"
21/05/2012,"67,78"
22/05/2012,"68,34"
23/05/2012,"67,54"
24/05/2012,"68,03"
25/05/2012,"68,21"
26/05/2012,"68,21"
27/05/2012,"68,21"
28/05/2012,"68,07"
29/05/2012,"68,30"
30/05/2012,"67,64"
31/05/2012,"67,59"
01/06/2012,"66,96"
02/06/2012,"66,96"
03/06/2012,"66,96"
04/06/2012,"67,21"
05/06/2012,"67,47"
06/06/2012,"68,42"
07/06/2012,"68,44"
08/06/2012,"68,61"
09/06/2012,"68,61"
10/06/2012,"68,61"
11/06/2012,"68,52"
12/06/2012,"68,70"
13/06/2012,"68,73"
14/06/2012,"68,94"
15/06/2012,"69,31"
16/06/2012,"69,31"
17/06/2012,"69,31"
18/06/2012,"69,53"
19/06/2012,"69,86"
20/06/2012,"69,95"
21/06/2012,"69,98"
22/06/2012,"69,94"
23/06/2012,"69,94"
24/06/2012,"69,94"
25/06/2012,"69,52"
26/06/2012,"69,49"
27/06/2012,"69,84"
28/06/2012,"69,80"
29/06/2012,"70,35"
30/06/2012,"70,35"
01/07/2012,"70,35"
02/07/2012,"70,45"
03/07/2012,"70,55"
04/07/2012,"70,53"
05/07/2012,"70,52"
06/07/2012,"70,40"
07/07/2012,"70,40"
08/07/2012,"70,40"
09/07/2012,"70,43"
10/07/2012,"70,57"
11/07/2012,"70,61"
12/07/2012,"70,57"
13/07/2012,"70,70"
14/07/2012,"70,70"
15/07/2012,"70,70"
16/07/2012,"70,80"
17/07/2012,"70,79"
18/07/2012,"70,97"
19/07/2012,"71,02"
20/07/2012,"70,80"
21/07/2012,"70,80"
22/07/2012,"70,80"
23/07/2012,"70,09"
24/07/2012,"69,72"
25/07/2012,"69,86"
26/07/2012,"70,92"
27/07/2012,"71,15"
28/07/2012,"71,15"
29/07/2012,"71,15"
30/07/2012,"71,31"
31/07/2012,"71,24"
01/08/2012,"71,28"
02/08/2012,"71,12"
03/08/2012,"71,50"
04/08/2012,"71,50"
05/08/2012,"71,50"
06/08/2012,"71,57"
07/08/2012,"71,60"
08/08/2012,"71,64"
09/08/2012,"71,66"
10/08/2012,"71,65"
11/08/2012,"71,65"
12/08/2012,"71,65"
13/08/2012,"71,67"
14/08/2012,"71,73"
15/08/2012,"71,74"
16/08/2012,"71,79"
17/08/2012,"71,82"
18/08/2012,"71,82"
19/08/2012,"71,82"
20/08/2012,"71,84"
21/08/2012,"71,92"
22/08/2012,"71,78"
23/08/2012,"71,74"
24/08/2012,"71,77"
25/08/2012,"71,77"
26/08/2012,"71,77"
27/08/2012,"71,92"
28/08/2012,"71,85"
29/08/2012,"71,80"
30/08/2012,"71,66"
31/08/2012,"71,84"
01/09/2012,"71,84"
02/09/2012,"71,84"
03/09/2012,"72,02"
04/09/2012,"71,87"
05/09/2012,"71,87"
06/09/2012,"72,37"
07/09/2012,"72,43"
08/09/2012,"72,43"
09/09/2012,"72,43"
10/09/2012,"72,40"
11/09/2012,"72,45"
12/09/2012,"72,51"
13/09/2012,"72,46"
14/09/2012,"72,60"
15/09/2012,"72,60"
16/09/2012,"72,60"
17/09/2012,"72,61"
18/09/2012,"72,56"
19/09/2012,"72,61"
20/09/2012,"72,57"
21/09/2012,"72,68"
22/09/2012,"72,68"
23/09/2012,"72,68"
24/09/2012,"72,66"
25/09/2012,"72,73"
26/09/2012,"72,30"
27/09/2012,"72,32"
28/09/2012,"71,90"
29/09/2012,"71,90"
30/09/2012,"71,90"
01/10/2012,"72,43"
02/10/2012,"72,40"
03/10/2012,"72,48"
04/10/2012,"72,42"
05/10/2012,"72,90"
06/10/2012,"72,90"
07/10/2012,"72,90"
08/10/2012,"72,67"
09/10/2012,"72,32"
10/10/2012,"72,30"
11/10/2012,"72,70"
12/10/2012,"72,57"
13/10/2012,"72,57"
14/10/2012,"72,57"
15/10/2012,"72,85"
16/10/2012,"73,35"
17/10/2012,"73,45"
18/10/2012,"73,47"
19/10/2012,"73,40"
20/10/2012,"73,40"
21/10/2012,"73,40"
22/10/2012,"73,40"
23/10/2012,"73,09"
24/10/2012,"73,23"
25/10/2012,"73,22"
26/10/2012,"73,30"
27/10/2012,"73,30"
28/10/2012,"73,30"
29/10/2012,"73,20"
30/10/2012,"73,49"
31/10/2012,"73,47"
01/11/2012,"73,64"
02/11/2012,"73,70"
03/11/2012,"73,70"
04/11/2012,"73,70"
05/11/2012,"73,56"
06/11/2012,"73,67"
07/11/2012,"73,29"
08/11/2012,"73,39"
09/11/2012,"73,48"
10/11/2012,"73,48"
11/11/2012,"73,48"
12/11/2012,"73,51"
13/11/2012,"73,77"
14/11/2012,"73,69"
15/11/2012,"73,60"
16/11/2012,"73,26"
17/11/2012,"73,26"
18/11/2012,"73,26"
19/11/2012,"73,95"
20/11/2012,"74,04"
21/11/2012,"74,11"
22/11/2012,"74,16"
23/11/2012,"74,19"
24/11/2012,"74,19"
25/11/2012,"74,19"
26/11/2012,"74,17"
27/11/2012,"74,21"
28/11/2012,"74,24"
29/11/2012,"74,29"
30/11/2012,"74,29"
01/12/2012,"74,29"
02/12/2012,"74,29"
03/12/2012,"74,29"
04/12/2012,"74,31"
05/12/2012,"74,32"
06/12/2012,"74,37"
07/12/2012,"74,35"
08/12/2012,"74,35"
09/12/2012,"74,35"
10/12/2012,"74,40"
11/12/2012,"74,47"
12/12/2012,"74,48"
13/12/2012,"74,49"
14/12/2012,"74,50"
15/12/2012,"74,50"
16/12/2012,"74,50"
17/12/2012,"74,52"
18/12/2012,"74,57"
19/12/2012,"74,59"
20/12/2012,"74,60"
21/12/2012,"74,55"
22/12/2012,"74,55"
23/12/2012,"74,55"
24/12/2012,"74,55"
25/12/2012,"74,55"
26/12/2012,"74,55"
27/12/2012,"74,65"
28/12/2012,"74,48"
29/12/2012,"74,48"
30/12/2012,"74,48"
31/12/2012,"74,48"
01/01/2013,"74,48"
02/01/2013,"74,84"
03/01/2013,"74,85"
04/01/2013,"74,88"
05/01/2013,"74,88"
06/01/2013,"74,88"
07/01/2013,"74,87"
08/01/2013,"74,88"
09/01/2013,"74,93"
10/01/2013,"74,93"
11/01/2013,"74,95"
12/01/2013,"74,95"
13/01/2013,"74,95"
14/01/2013,"74,98"
15/01/2013,"74,95"
16/01/2013,"74,98"
17/01/2013,"75,02"
18/01/2013,"75,01"
19/01/2013,"75,01"
20/01/2013,"75,01"
21/01/2013,"75,10"
22/01/2013,"75,08"
23/01/2013,"75,06"
24/01/2013,"75,13"
25/01/2013,"75,18"
26/01/2013,"75,18"
27/01/2013,"75,18"
28/01/2013,"75,21"
29/01/2013,"75,23"
30/01/2013,"75,17"
31/01/2013,"75,10"
01/02/2013,"75,13"
02/02/2013,"75,13"
03/02/2013,"75,13"
04/02/2013,"74,26"
05/02/2013,"74,63"
06/02/2013,"74,24"
07/02/2013,"73,89"
08/02/2013,"74,51"
09/02/2013,"74,51"
10/02/2013,"74,51"
11/02/2013,"74,51"
12/02/2013,"74,94"
13/02/2013,"75,12"
14/02/2013,"74,97"
15/02/2013,"74,78"
16/02/2013,"74,78"
17/02/2013,"74,78"
18/02/2013,"74,81"
19/02/2013,"75,13"
20/02/2013,"75,01"
21/02/2013,"74,45"
22/02/2013,"74,86"
23/02/2013,"74,86"
24/02/2013,"74,86"
25/02/2013,"75,00"
26/02/2013,"74,23"
27/02/2013,"74,85"
28/02/2013,"75,04"
01/03/2013,"74,96"
02/03/2013,"74,96"
03/03/2013,"74,96"
04/03/2013,"75,11"
05/03/2013,"75,45"
06/03/2013,"75,45"
07/03/2013,"75,52"
08/03/2013,"75,61"
09/03/2013,"75,61"
10/03/2013,"75,61"
11/03/2013,"75,62"
12/03/2013,"75,61"
13/03/2013,"75,62"
14/03/2013,"75,70"
15/03/2013,"75,67"
16/03/2013,"75,67"
17/03/2013,"75,67"
18/03/2013,"75,57"
19/03/2013,"75,28"
20/03/2013,"75,56"
21/03/2013,"75,46"
22/03/2013,"75,43"
23/03/2013,"75,43"
24/03/2013,"75,43"
25/03/2013,"75,33"
26/03/2013,"75,33"
27/03/2013,"75,05"
28/03/2013,"75,15"
29/03/2013,"75,15"
30/03/2013,"75,15"
31/03/2013,"75,15"
01/04/2013,"75,15"
02/04/2013,"75,92"
03/04/2013,"75,60"
04/04/2013,"75,48"
05/04/2013,"74,99"
06/04/2013,"74,99"
07/04/2013,"74,99"
08/04/2013,"75,11"
09/04/2013,"75,26"
10/04/2013,"76,16"
11/04/2013,"76,31"
12/04/2013,"76,11"
13/04/2013,"76,11"
14/04/2013,"76,11"
15/04/2013,"76,12"
16/04/2013,"76,08"
17/04/2013,"75,27"
18/04/2013,"75,40"
19/04/2013,"75,82"
20/04/2013,"75,82"
21/04/2013,"75,82"
22/04/2013,"76,01"
23/04/2013,"76,60"
24/04/2013,"76,71"
25/04/2013,"76,72"
26/04/2013,"76,68"
27/04/2013,"76,68"
28/04/2013,"76,68"
29/04/2013,"76,86"
30/04/2013,"76,86"
01/05/2013,"76,86"
02/05/2013,"76,95"
03/05/2013,"77,02"
04/05/2013,"77,02"
05/05/2013,"77,02"
06/05/2013,"77,01"
07/05/2013,"77,08"
08/05/2013,"77,08"
09/05/2013,"77,14"
10/05/2013,"77,13"
11/05/2013,"77,13"
12/05/2013,"77,13"
13/05/2013,"77,17"
14/05/2013,"77,25"
15/05/2013,"77,30"
16/05/2013,"77,31"
17/05/2013,"77,32"
18/05/2013,"77,32"
19/05/2013,"77,32"
20/05/2013,"77,37"
21/05/2013,"77,37"
22/05/2013,"77,41"
23/05/2013,"77,22"
24/05/2013,"77,20"
25/05/2013,"77,20"
26/05/2013,"77,20"
27/05/2013,"77,41"
28/05/2013,"77,57"
29/05/2013,"77,36"
30/05/2013,"77,46"
31/05/2013,"77,36"
01/06/2013,"77,36"
02/06/2013,"77,36"
03/06/2013,"77,15"
04/06/2013,"77,28"
05/06/2013,"76,90"
06/06/2013,"76,56"
07/06/2013,"77,13"
08/06/2013,"77,13"
09/06/2013,"77,13"
10/06/2013,"77,17"
11/06/2013,"76,75"
12/06/2013,"76,53"
13/06/2013,"76,48"
14/06/2013,"76,60"
15/06/2013,"76,60"
16/06/2013,"76,60"
17/06/2013,"77,04"
18/06/2013,"77,07"
19/06/2013,"76,95"
20/06/2013,"75,50"
21/06/2013,"75,14"
22/06/2013,"75,14"
23/06/2013,"75,14"
24/06/2013,"74,34"
25/06/2013,"75,01"
26/06/2013,"76,16"
27/06/2013,"76,55"
28/06/2013,"76,38"
29/06/2013,"76,38"
30/06/2013,"76,38"
01/07/2013,"76,59"
02/07/2013,"76,52"
03/07/2013,"76,24"
04/07/2013,"76,84"
05/07/2013,"76,59"
06/07/2013,"76,59"
07/07/2013,"76,59"
08/07/2013,"77,02"
09/07/2013,"77,16"
10/07/2013,"77,18"
11/07/2013,"77,30"
12/07/2013,"77,29"
13/07/2013,"77,29"
14/07/2013,"77,29"
15/07/2013,"77,41"
16/07/2013,"77,36"
17/07/2013,"77,44"
18/07/2013,"77,55"
19/07/2013,"77,56"
20/07/2013,"77,56"
21/07/2013,"77,56"
22/07/2013,"77,62"
23/07/2013,"77,64"
24/07/2013,"77,69"
25/07/2013,"77,67"
26/07/2013,"77,66"
27/07/2013,"77,66"
28/07/2013,"77,66"
29/07/2013,"77,67"
30/07/2013,"77,74"
31/07/2013,"77,72"
01/08/2013,"77,84"
02/08/2013,"77,86"
03/08/2013,"77,86"
04/08/2013,"77,86"
05/08/2013,"77,88"
06/08/2013,"77,84"
07/08/2013,"77,85"
08/08/2013,"77,92"
09/08/2013,"77,94"
10/08/2013,"77,94"
11/08/2013,"77,94"
12/08/2013,"78,00"
13/08/2013,"78,04"
14/08/2013,"78,08"
15/08/2013,"78,02"
16/08/2013,"78,06"
17/08/2013,"78,06"
18/08/2013,"78,06"
19/08/2013,"77,98"
20/08/2013,"77,81"
21/08/2013,"77,68"
22/08/2013,"77,92"
23/08/2013,"78,04"
24/08/2013,"78,04"
25/08/2013,"78,04"
26/08/2013,"78,04"
27/08/2013,"77,57"
28/08/2013,"77,46"
29/08/2013,"77,73"
30/08/2013,"77,40"
31/08/2013,"77,40"
01/09/2013,"77,40"
02/09/2013,"77,97"
03/09/2013,"77,84"
04/09/2013,"77,99"
05/09/2013,"78,12"
06/09/2013,"78,33"
07/09/2013,"78,33"
08/09/2013,"78,33"
09/09/2013,"78,40"
10/09/2013,"78,62"
11/09/2013,"78,67"
12/09/2013,"78,69"
13/09/2013,"78,70"
14/09/2013,"78,70"
15/09/2013,"78,70"
16/09/2013,"78,76"
17/09/2013,"78,76"
18/09/2013,"78,79"
19/09/2013,"78,85"
20/09/2013,"78,84"
21/09/2013,"78,84"
22/09/2013,"78,84"
23/09/2013,"78,80"
24/09/2013,"78,87"
25/09/2013,"78,89"
26/09/2013,"78,89"
27/09/2013,"78,88"
28/09/2013,"78,88"
29/09/2013,"78,88"
30/09/2013,"78,70"
01/10/2013,"78,90"
02/10/2013,"78,85"
03/10/2013,"78,81"
04/10/2013,"78,90"
05/10/2013,"78,90"
06/10/2013,"78,90"
07/10/2013,"78,92"
08/10/2013,"78,87"
09/10/2013,"78,71"
10/10/2013,"79,11"
11/10/2013,"79,19"
12/10/2013,"79,19"
13/10/2013,"79,19"
14/10/2013,"79,16"
15/10/2013,"79,28"
16/10/2013,"79,30"
17/10/2013,"79,36"
18/10/2013,"79,39"
19/10/2013,"79,39"
20/10/2013,"79,39"
21/10/2013,"79,41"
22/10/2013,"79,44"
23/10/2013,"79,38"
24/10/2013,"79,45"
25/10/2013,"79,46"
26/10/2013,"79,46"
27/10/2013,"79,46"
28/10/2013,"79,44"
29/10/2013,"79,53"
30/10/2013,"79,49"
31/10/2013,"79,56"
01/11/2013,"79,53"
02/11/2013,"79,53"
03/11/2013,"79,53"
04/11/2013,"79,59"
05/11/2013,"79,51"
06/11/2013,"79,59"
07/11/2013,"79,59"
08/11/2013,"79,54"
09/11/2013,"79,54"
10/11/2013,"79,54"
11/11/2013,"79,70"
12/11/2013,"79,66"
13/11/2013,"79,62"
14/11/2013,"79,78"
15/11/2013,"79,80"
16/11/2013,"79,80"
17/11/2013,"79,80"
18/11/2013,"79,89"
19/11/2013,"79,83"
20/11/2013,"79,83"
21/11/2013,"79,86"
22/11/2013,"79,92"
23/11/2013,"79,92"
24/11/2013,"79,92"
25/11/2013,"79,98"
26/11/2013,"79,99"
27/11/2013,"80,03"
28/11/2013,"80,06"
29/11/2013,"80,04"
30/11/2013,"80,04"
01/12/2013,"80,04"
02/12/2013,"80,03"
03/12/2013,"79,73"
04/12/2013,"79,53"
05/12/2013,"79,21"
06/12/2013,"79,59"
07/12/2013,"79,59"
08/12/2013,"79,59"
09/12/2013,"79,79"
10/12/2013,"79,54"
11/12/2013,"79,32"
12/12/2013,"79,01"
13/12/2013,"79,04"
14/12/2013,"79,04"
15/12/2013,"79,04"
16/12/2013,"79,59"
17/12/2013,"79,38"
18/12/2013,"79,65"
19/12/2013,"80,10"
20/12/2013,"80,14"
21/12/2013,"80,14"
22/12/2013,"80,14"
23/12/2013,"80,20"
24/12/2013,"80,20"
25/12/2013,"80,20"
26/12/2013,"80,20"
27/12/2013,"80,23"
28/12/2013,"80,23"
29/12/2013,"80,23"
30/12/2013,"80,22"
31/12/2013,"80,22"
01/01/2014,"80,22"
02/01/2014,"80,10"
03/01/2014,"80,17"
04/01/2014,"80,17"
05/01/2014,"80,17"
06/01/2014,"80,20"
07/01/2014,"80,37"
08/01/2014,"80,37"
09/01/2014,"80,36"
10/01/2014,"80,40"
11/01/2014,"80,40"
12/01/2014,"80,40"
13/01/2014,"80,46"
14/01/2014,"80,47"
15/01/2014,"80,55"
16/01/2014,"80,54"
17/01/2014,"80,57"
18/01/2014,"80,57"
19/01/2014,"80,57"
20/01/2014,"80,59"
21/01/2014,"80,59"
22/01/2014,"80,59"
23/01/2014,"80,50"
24/01/2014,"79,78"
25/01/2014,"79,78"
26/01/2014,"79,78"
27/01/2014,"79,85"
28/01/2014,"80,12"
29/01/2014,"79,85"
30/01/2014,"80,11"
31/01/2014,"80,08"
01/02/2014,"80,08"
02/02/2014,"80,08"
03/02/2014,"79,39"
04/02/2014,"79,52"
05/02/2014,"79,58"
06/02/2014,"80,35"
07/02/2014,"80,71"
08/02/2014,"80,71"
09/02/2014,"80,71"
10/02/2014,"80,75"
11/02/2014,"81,07"
12/02/2014,"81,13"
13/02/2014,"81,18"
14/02/2014,"81,23"
15/02/2014,"81,23"
16/02/2014,"81,23"
17/02/2014,"81,23"
18/02/2014,"81,25"
19/02/2014,"81,25"
20/02/2014,"81,26"
21/02/2014,"81,28"
22/02/2014,"81,28"
23/02/2014,"81,28"
24/02/2014,"81,36"
25/02/2014,"81,40"
26/02/2014,"81,41"
27/02/2014,"81,37"
28/02/2014,"81,37"
01/03/2014,"81,37"
02/03/2014,"81,37"
03/03/2014,"80,77"
04/03/2014,"81,33"
05/03/2014,"81,34"
06/03/2014,"81,43"
07/03/2014,"81,17"
08/03/2014,"81,17"
09/03/2014,"81,17"
10/03/2014,"81,24"
11/03/2014,"81,29"
12/03/2014,"81,15"
13/03/2014,"80,65"
14/03/2014,"80,37"
15/03/2014,"80,37"
16/03/2014,"80,37"
17/03/2014,"81,25"
18/03/2014,"81,61"
19/03/2014,"81,74"
20/03/2014,"81,87"
21/03/2014,"81,96"
22/03/2014,"81,96"
23/03/2014,"81,96"
24/03/2014,"81,69"
25/03/2014,"81,96"
26/03/2014,"82,10"
27/03/2014,"82,12"
28/03/2014,"82,20"
29/03/2014,"82,20"
30/03/2014,"82,20"
31/03/2014,"82,20"
01/04/2014,"82,28"
02/04/2014,"82,30"
03/04/2014,"82,37"
04/04/2014,"82,39"
05/04/2014,"82,39"
06/04/2014,"82,39"
07/04/2014,"82,26"
08/04/2014,"82,22"
09/04/2014,"82,29"
10/04/2014,"82,21"
11/04/2014,"81,97"
12/04/2014,"81,97"
13/04/2014,"81,97"
14/04/2014,"82,20"
15/04/2014,"81,89"
16/04/2014,"82,35"
17/04/2014,"82,47"
18/04/2014,"82,47"
19/04/2014,"82,47"
20/04/2014,"82,47"
21/04/2014,"82,47"
22/04/2014,"82,72"
23/04/2014,"82,67"
24/04/2014,"82,71"
25/04/2014,"82,55"
26/04/2014,"82,55"
27/04/2014,"82,55"
28/04/2014,"82,69"
29/04/2014,"82,95"
30/04/2014,"82,96"
01/05/2014,"82,96"
02/05/2014,"82,88"
03/05/2014,"82,88"
04/05/2014,"82,88"
05/05/2014,"82,97"
06/05/2014,"82,86"
07/05/2014,"83,01"
08/05/2014,"83,24"
09/05/2014,"83,21"
10/05/2014,"83,21"
11/05/2014,"83,21"
12/05/2014,"83,37"
13/05/2014,"83,43"
14/05/2014,"83,45"
15/05/2014,"83,24"
16/05/2014,"83,33"
17/05/2014,"83,33"
18/05/2014,"83,33"
19/05/2014,"83,43"
20/05/2014,"83,44"
21/05/2014,"83,52"
22/05/2014,"83,60"
23/05/2014,"83,60"
24/05/2014,"83,60"
25/05/2014,"83,60"
26/05/2014,"83,75"
27/05/2014,"83,78"
28/05/2014,"83,79"
29/05/2014,"83,79"
30/05/2014,"83,80"
31/05/2014,"83,80"
01/06/2014,"83,80"
02/06/2014,"83,84"
03/06/2014,"83,82"
04/06/2014,"83,82"
05/06/2014,"83,94"
06/06/2014,"83,97"
07/06/2014,"83,97"
08/06/2014,"83,97"
09/06/2014,"84,00"
10/06/2014,"84,02"
11/06/2014,"83,98"
12/06/2014,"83,98"
13/06/2014,"83,98"
14/06/2014,"83,98"
15/06/2014,"83,98"
16/06/2014,"83,93"
17/06/2014,"83,98"
18/06/2014,"84,03"
19/06/2014,"84,11"
20/06/2014,"84,10"
21/06/2014,"84,10"
22/06/2014,"84,10"
23/06/2014,"84,05"
24/06/2014,"84,08"
25/06/2014,"83,98"
26/06/2014,"83,88"
27/06/2014,"83,85"
28/06/2014,"83,85"
29/06/2014,"83,85"
30/06/2014,"83,95"
01/07/2014,"84,11"
02/07/2014,"84,13"
03/07/2014,"84,29"
04/07/2014,"84,25"
05/07/2014,"84,25"
06/07/2014,"84,25"
07/07/2014,"84,05"
08/07/2014,"83,61"
09/07/2014,"83,86"
10/07/2014,"83,18"
11/07/2014,"83,24"
12/07/2014,"83,24"
13/07/2014,"83,24"
14/07/2014,"83,92"
15/07/2014,"83,50"
16/07/2014,"84,15"
17/07/2014,"83,50"
18/07/2014,"83,41"
19/07/2014,"83,41"
20/07/2014,"83,41"
21/07/2014,"83,28"
22/07/2014,"83,68"
23/07/2014,"83,72"
24/07/2014,"83,84"
25/07/2014,"83,67"
26/07/2014,"83,67"
27/07/2014,"83,67"
28/07/2014,"83,68"
29/07/2014,"83,81"
30/07/2014,"83,72"
31/07/2014,"83,33"
01/08/2014,"82,90"
02/08/2014,"82,90"
03/08/2014,"82,90"
04/08/2014,"83,03"
05/08/2014,"83,09"
06/08/2014,"82,75"
07/08/2014,"82,14"
08/08/2014,"82,03"
09/08/2014,"82,03"
10/08/2014,"82,03"
11/08/2014,"83,01"
12/08/2014,"82,61"
13/08/2014,"83,33"
14/08/2014,"83,44"
15/08/2014,"83,45"
16/08/2014,"83,45"
17/08/2014,"83,45"
18/08/2014,"83,97"
19/08/2014,"84,09"
20/08/2014,"84,06"
21/08/2014,"84,26"
22/08/2014,"84,15"
23/08/2014,"84,15"
24/08/2014,"84,15"
25/08/2014,"84,44"
26/08/2014,"84,50"
27/08/2014,"84,51"
28/08/2014,"84,47"
29/08/2014,"84,48"
30/08/2014,"84,48"
31/08/2014,"84,48"
01/09/2014,"84,51"
02/09/2014,"84,53"
03/09/2014,"84,62"
04/09/2014,"84,68"
05/09/2014,"84,69"
06/09/2014,"84,69"
07/09/2014,"84,69"
08/09/2014,"84,69"
09/09/2014,"84,66"
10/09/2014,"84,66"
11/09/2014,"84,65"
12/09/2014,"84,66"
13/09/2014,"84,66"
14/09/2014,"84,66"
15/09/2014,"84,66"
16/09/2014,"84,62"
17/09/2014,"84,71"
18/09/2014,"84,80"
19/09/2014,"84,85"
20/09/2014,"84,85"
21/09/2014,"84,85"
22/09/2014,"84,81"
23/09/2014,"84,52"
24/09/2014,"84,81"
25/09/2014,"84,58"
26/09/2014,"84,67"
27/09/2014,"84,67"
28/09/2014,"84,67"
29/09/2014,"84,47"
30/09/2014,"84,81"
01/10/2014,"84,59"
02/10/2014,"83,78"
03/10/2014,"84,18"
04/10/2014,"84,18"
05/10/2014,"84,18"
06/10/2014,"84,16"
07/10/2014,"83,43"
08/10/2014,"83,06"
09/10/2014,"82,89"
10/10/2014,"81,76"
11/10/2014,"81,76"
12/10/2014,"81,76"
13/10/2014,"81,91"
14/10/2014,"82,12"
15/10/2014,"79,16"
16/10/2014,"78,85"
17/10/2014,"80,28"
18/10/2014,"80,28"
19/10/2014,"80,28"
20/10/2014,"79,97"
21/10/2014,"80,83"
22/10/2014,"81,02"
23/10/2014,"81,41"
24/10/2014,"81,31"
25/10/2014,"81,31"
26/10/2014,"81,31"
27/10/2014,"80,97"
28/10/2014,"81,55"
29/10/2014,"81,44"
30/10/2014,"81,61"
31/10/2014,"82,03"
01/11/2014,"82,03"
02/11/2014,"82,03"
03/11/2014,"81,96"
04/11/2014,"81,72"
05/11/2014,"81,97"
06/11/2014,"82,08"
07/11/2014,"81,98"
08/11/2014,"81,98"
09/11/2014,"81,98"
10/11/2014,"82,25"
11/11/2014,"82,34"
12/11/2014,"82,07"
13/11/2014,"82,18"
14/11/2014,"82,23"
15/11/2014,"82,23"
16/11/2014,"82,23"
17/11/2014,"82,40"
18/11/2014,"82,54"
19/11/2014,"82,55"
20/11/2014,"82,52"
21/11/2014,"82,65"
22/11/2014,"82,65"
23/11/2014,"82,65"
24/11/2014,"82,65"
25/11/2014,"82,71"
26/11/2014,"82,74"
27/11/2014,"82,77"
28/11/2014,"82,77"
29/11/2014,"82,77"
30/11/2014,"82,77"
01/12/2014,"82,72"
02/12/2014,"82,76"
03/12/2014,"82,80"
04/12/2014,"82,73"
05/12/2014,"82,90"
06/12/2014,"82,90"
07/12/2014,"82,90"
08/12/2014,"82,87"
09/12/2014,"82,40"
10/12/2014,"82,31"
11/12/2014,"82,43"
12/12/2014,"81,27"
13/12/2014,"81,27"
14/12/2014,"81,27"
15/12/2014,"79,80"
16/12/2014,"81,36"
17/12/2014,"81,58"
18/12/2014,"82,99"
19/12/2014,"82,98"
20/12/2014,"82,98"
21/12/2014,"82,98"
22/12/2014,"83,11"
23/12/2014,"83,24"
24/12/2014,"83,24"
25/12/2014,"83,24"
26/12/2014,"83,24"
27/12/2014,"83,24"
28/12/2014,"83,24"
29/12/2014,"83,23"
30/12/2014,"83,02"
31/12/2014,"83,02"
01/01/2015,"83,02"
02/01/2015,"83,10"
03/01/2015,"83,10"
04/01/2015,"83,10"
05/01/2015,"81,75"
06/01/2015,"81,64"
07/01/2015,"81,89"
08/01/2015,"83,29"
09/01/2015,"82,09"
10/01/2015,"82,09"
11/01/2015,"82,09"
12/01/2015,"82,75"
13/01/2015,"83,44"
14/01/2015,"83,16"
15/01/2015,"83,78"
16/01/2015,"83,93"
17/01/2015,"83,93"
18/01/2015,"83,93"
19/01/2015,"84,08"
20/01/2015,"84,27"
21/01/2015,"84,39"
22/01/2015,"84,65"
23/01/2015,"84,70"
24/01/2015,"84,70"
25/01/2015,"84,70"
26/01/2015,"84,84"
27/01/2015,"84,77"
28/01/2015,"84,77"
29/01/2015,"84,79"
30/01/2015,"84,71"
31/01/2015,"84,71"
01/02/2015,"84,71"
02/02/2015,"84,84"
03/02/2015,"85,04"
04/02/2015,"85,06"
05/02/2015,"85,07"
06/02/2015,"85,07"
07/02/2015,"85,07"
08/02/2015,"85,07"
09/02/2015,"84,76"
10/02/2015,"84,94"
11/02/2015,"84,91"
12/02/2015,"85,12"
13/02/2015,"85,22"
14/02/2015,"85,22"
15/02/2015,"85,22"
16/02/2015,"85,21"
17/02/2015,"85,24"
18/02/2015,"85,39"
19/02/2015,"85,46"
20/02/2015,"85,41"
21/02/2015,"85,41"
22/02/2015,"85,41"
23/02/2015,"85,69"
24/02/2015,"85,82"
25/02/2015,"85,83"
26/02/2015,"85,88"
27/02/2015,"85,87"
28/02/2015,"85,87"
01/03/2015,"85,87"
02/03/2015,"85,90"
03/03/2015,"85,79"
04/03/2015,"85,86"
05/03/2015,"85,94"
06/03/2015,"85,93"
07/03/2015,"85,93"
08/03/2015,"85,93"
09/03/2015,"85,95"
10/03/2015,"85,80"
11/03/2015,"86,02"
12/03/2015,"86,03"
13/03/2015,"86,04"
14/03/2015,"86,04"
15/03/2015,"86,04"
16/03/2015,"86,15"
17/03/2015,"86,08"
18/03/2015,"86,10"
19/03/2015,"86,15"
20/03/2015,"86,25"
21/03/2015,"86,25"
22/03/2015,"86,25"
23/03/2015,"86,13"
24/03/2015,"86,30"
25/03/2015,"86,19"
26/03/2015,"86,13"
27/03/2015,"86,11"
28/03/2015,"86,11"
29/03/2015,"86,11"
30/03/2015,"86,38"
31/03/2015,"86,27"
01/04/2015,"86,33"
02/04/2015,"86,34"
03/04/2015,"86,34"
04/04/2015,"86,34"
05/04/2015,"86,34"
06/04/2015,"86,34"
07/04/2015,"86,62"
08/04/2015,"86,64"
09/04/2015,"86,75"
10/04/2015,"86,79"
11/04/2015,"86,79"
12/04/2015,"86,79"
13/04/2015,"86,85"
14/04/2015,"86,74"
15/04/2015,"86,81"
16/04/2015,"86,66"
17/04/2015,"86,17"
18/04/2015,"86,17"
